time,iID,jID,tau,correlation
220,7,12,12,0.899933949741965
220,10,2,13,0.7101631032929285
220,10,3,9,0.7843909931944589
220,10,5,15,0.8447061571547871
220,10,6,1,0.9413955134723525
220,10,12,31,0.9266467472575269
220,11,2,21,0.7567461224845706
220,11,3,3,0.7718359842993765
220,11,5,24,0.8059310096453399
220,11,6,11,0.8119357671714462
220,11,7,17,0.8971647121624639
220,11,10,8,0.8591591988332488
220,11,12,10,0.7467609234150178
220,12,2,14,0.7600941155726126
220,12,3,9,0.8596574418886931
220,12,5,15,0.9059196140154446
220,12,6,2,0.9402851828631588
220,12,10,31,0.9266467472575269
220,12,11,10,0.7122701356825347
221,1,3,30,0.9054098507843913
221,1,4,9,0.9399618906394404
221,1,8,1,0.7644011504496558
221,2,7,17,0.8653169827964995
221,2,11,30,0.7845860239990472
221,3,1,31,0.8797546781977529
221,3,4,26,0.8772455795765544
221,3,8,1,0.7109687539433365
221,4,1,21,0.774814503328675
221,4,8,6,0.942721109514827
221,5,2,16,0.8796196945807128
221,5,6,18,0.8524254647898311
221,5,7,12,0.971390799397511
221,5,10,2,0.7746390535548985
221,5,11,25,0.9341174724023953
221,5,12,17,0.78129413079874
221,6,3,9,0.9564897203508883
221,6,5,16,0.9552305602855258
221,6,10,14,0.9531089941053663
221,6,11,11,0.8543587533279197
221,6,12,1,0.9571862793523769
221,7,3,5,0.9323322576111058
221,7,5,26,0.8943460882185124
221,7,6,13,0.9143598705572051
221,7,10,10,0.9016667319500885
221,7,11,20,0.9285581455214095
221,7,12,12,0.8897787573203908
221,10,3,9,0.777367440875189
221,10,5,15,0.8627432847701257
221,10,6,1,0.956873849921241
221,10,12,31,0.9378648329654675
221,11,2,21,0.8168990827109784
221,11,3,3,0.745177881069551
221,11,5,24,0.8064663067235648
221,11,6,24,0.794915263147387
221,11,7,17,0.9326427493143866
221,11,10,8,0.8592136538933449
221,11,12,9,0.7215399766964621
221,12,2,14,0.7341516208892387
221,12,3,9,0.8679048017866142
221,12,5,15,0.9036680436411243
221,12,6,2,0.9320809612382203
221,12,10,31,0.9378648329654675
221,12,11,11,0.721945338488226
222,1,3,30,0.9039872826345288
222,1,4,9,0.9356662340298249
222,1,8,19,0.722565194946795
222,2,7,16,0.8303902690341083
222,2,11,30,0.7499378182109661
222,3,1,31,0.8815014691618992
222,3,4,9,0.8780355060423414
222,4,1,22,0.7438640881798053
222,4,8,6,0.9406105994365783
222,5,2,16,0.7882815187188619
222,5,3,10,0.7876562793297375
222,5,6,18,0.9083436966659202
222,5,7,12,0.9713602879883955
222,5,10,2,0.7029625991257012
222,5,11,25,0.9397375891953791
222,5,12,17,0.8677079899718032
222,6,3,9,0.962778362665622
222,6,5,16,0.9593190053351345
222,6,7,11,0.7556063918334962
222,6,10,14,0.9550969718822758
222,6,11,11,0.8623409424753534
222,6,12,1,0.9615984483778794
222,7,3,5,0.9070470048975404
222,7,5,11,0.8927874005440821
222,7,6,26,0.9061572652810597
222,7,10,10,0.9077423534120614
222,7,11,7,0.9300581071961117
222,7,12,11,0.8474866266021974
222,10,3,9,0.7794620292817688
222,10,5,15,0.8643442734513562
222,10,6,1,0.9621329013175425
222,10,12,31,0.9430525786581446
222,11,2,21,0.8603576061009232
222,11,3,3,0.733297530804712
222,11,5,24,0.7956966868988047
222,11,6,24,0.8080716775183246
222,11,7,17,0.9367465684399984
222,11,10,8,0.869286105734892
222,11,12,9,0.7279084388985774
222,12,3,9,0.8658723282181934
222,12,5,15,0.8971738159430932
222,12,6,1,0.9317539743107182
222,12,10,31,0.9430525786581446
222,12,11,11,0.7375076423902527
223,1,3,30,0.904414069757622
223,1,4,8,0.9352553163514885
223,1,8,18,0.7364236155525783
223,2,7,16,0.8156349367977934
223,2,11,30,0.7049958579113261
223,3,1,31,0.8844226667899863
223,3,4,9,0.8844889700920886
223,4,8,6,0.9353792596416417
223,5,2,16,0.7060100357118493
223,5,3,10,0.8569302230471952
223,5,6,18,0.9393695402538665
223,5,7,12,0.972371076407218
223,5,10,15,0.7168784402211152
223,5,11,25,0.9427572532065696
223,5,12,17,0.9257033091709646
223,6,3,9,0.9632617843884138
223,6,5,16,0.9581659760192351
223,6,7,11,0.7799473495195797
223,6,10,14,0.95992040415109
223,6,11,24,0.8682842242172375
223,6,12,1,0.963209845220711
223,7,3,5,0.8847935956657228
223,7,5,26,0.8909950225270623
223,7,6,26,0.9138631917726954
223,7,10,10,0.9102428815063848
223,7,11,7,0.9282248687084567
223,7,12,11,0.8497539331505792
223,10,3,9,0.8086439298995345
223,10,5,15,0.866419187945501
223,10,6,1,0.9693208579350002
223,10,12,31,0.9520017595062672
223,11,2,21,0.8880823462448658
223,11,3,3,0.7275132683423328
223,11,5,24,0.7917046146915565
223,11,6,24,0.820770408855294
223,11,7,17,0.9358952896732433
223,11,10,8,0.8766239846849921
223,11,12,9,0.7357040805012208
223,12,3,9,0.8755965569205577
223,12,5,16,0.905785500331319
223,12,6,1,0.9316067474603762
223,12,10,31,0.9520017595062672
223,12,11,24,0.7833811475248462
224,1,2,2,0.7451983068328112
224,1,3,30,0.9006782957676388
224,1,4,8,0.9345960673522226
224,1,8,18,0.7571313508920154
224,2,7,16,0.807185510954754
224,3,1,31,0.8861491097649188
224,3,4,9,0.890833862036671
224,4,8,6,0.9297090799220752
224,5,3,10,0.8726630379120334
224,5,6,18,0.9495468199077266
224,5,7,12,0.9743186744221907
224,5,10,15,0.7500746912735047
224,5,11,12,0.9490994757341068
224,5,12,17,0.9444547791452471
224,6,3,9,0.9646415563872941
224,6,5,16,0.9568764562586041
224,6,7,11,0.8019815949300748
224,6,10,14,0.9744967222683184
224,6,11,24,0.8802220464326876
224,6,12,1,0.9642609489695478
224,7,3,5,0.864901511720779
224,7,5,26,0.8862491127865414
224,7,6,26,0.9176485519531654
224,7,10,9,0.9138075105170911
224,7,11,7,0.9251600580785426
224,7,12,11,0.8495731238116639
224,10,3,9,0.844404966004827
224,10,5,16,0.855997924536406
224,10,6,1,0.9692634938645751
224,10,11,24,0.7332212685485353
224,10,12,31,0.9553201039097692
224,11,2,22,0.9177434367830349
224,11,3,3,0.7184829070147353
224,11,5,24,0.7863007646249651
224,11,6,24,0.8273511596942107
224,11,7,17,0.9214112247421579
224,11,10,8,0.8736374155083585
224,11,12,9,0.7413620664885702
224,12,3,9,0.8941471824027593
224,12,5,16,0.9200894068932352
224,12,6,1,0.9326036615521216
224,12,7,11,0.7376765954457473
224,12,10,31,0.9553201039097692
224,12,11,24,0.8199343512193829
225,1,2,2,0.8082996517777042
225,1,3,31,0.8789749349254559
225,1,4,8,0.9371167604020737
225,1,8,18,0.7768379496020879
225,2,7,16,0.8042265564355245
225,3,1,31,0.8789749349254559
225,3,4,9,0.894689012794131
225,4,8,6,0.9240446250134123
225,5,1,13,0.7000956619703578
225,5,3,10,0.8775657551828341
225,5,6,18,0.9554142599002463
225,5,7,12,0.9731431710887768
225,5,10,15,0.7972223010704673
225,5,11,12,0.9525337048027409
225,5,12,17,0.9460428420340974
225,6,3,9,0.9686188620237133
225,6,5,16,0.9615323067574534
225,6,7,11,0.8404082018243175
225,6,10,14,0.9831127584248407
225,6,11,24,0.8836427331664047
225,6,12,1,0.9635435539402644
225,7,2,23,0.7501914739102984
225,7,3,4,0.8473276407395469
225,7,5,26,0.8776081292867921
225,7,6,26,0.9144314248511194
225,7,10,9,0.9097996691982152
225,7,11,20,0.9234683638691246
225,7,12,11,0.8409466401528606
225,10,3,9,0.8525137292466853
225,10,5,16,0.859845221207397
225,10,6,1,0.9638695558960408
225,10,11,24,0.7385247952691495
225,10,12,31,0.9546883986166766
225,11,2,22,0.94712663204217
225,11,3,2,0.7062334164955713
225,11,5,24,0.7791521241660139
225,11,6,24,0.8365375663992244
225,11,7,18,0.9136236407304508
225,11,10,8,0.8630583699403578
225,11,12,9,0.7457611110844221
225,12,3,9,0.9039058688995021
225,12,5,16,0.9284209664832408
225,12,6,1,0.9359160976456382
225,12,7,11,0.7878704586060198
225,12,10,31,0.9546883986166766
225,12,11,25,0.831478654363561
226,1,2,2,0.8436174575176871
226,1,3,31,0.8226549438586985
226,1,4,8,0.9416589817188743
226,1,8,17,0.7890425614594356
226,2,7,27,0.8219151788877177
226,3,1,31,0.8226549438586985
226,3,2,3,0.7266388645014068
226,3,4,9,0.8734366620494136
226,3,8,18,0.7290888068806977
226,4,8,6,0.918925416634921
226,5,3,10,0.8901175792609017
226,5,6,18,0.9614364430780246
226,5,7,12,0.9721437945060101
226,5,10,15,0.855457864907991
226,5,11,12,0.9518417816688404
226,5,12,17,0.943524470327675
226,6,3,9,0.9698428823463123
226,6,5,16,0.9646366857023592
226,6,7,11,0.8801524953840796
226,6,10,14,0.9766656813174146
226,6,11,25,0.9253720070237259
226,6,12,1,0.9620583169211328
226,7,2,23,0.7867844488063872
226,7,3,4,0.7981541830057262
226,7,5,26,0.8509333555140173
226,7,6,26,0.9020504119703616
226,7,10,9,0.8846605457274406
226,7,11,20,0.9198309096233908
226,7,12,11,0.8116825664215009
226,10,3,9,0.8371564706228498
226,10,5,16,0.8330238930641274
226,10,6,1,0.9494734526613342
226,10,11,25,0.730178731218318
226,10,12,31,0.9497120688001867
226,11,2,22,0.9400195712189359
226,11,5,23,0.7696610831215108
226,11,6,24,0.8413890078775991
226,11,7,18,0.9186427741579516
226,11,10,8,0.8061802954451546
226,11,12,9,0.7432867655327711
226,12,3,9,0.900860283732966
226,12,5,16,0.9202592244442429
226,12,6,1,0.9432680330162962
226,12,7,11,0.8133337863499763
226,12,10,31,0.9497120688001867
226,12,11,25,0.8612120035864876
227,1,2,2,0.8264326171621893
227,1,3,31,0.7420036550823814
227,1,4,8,0.9280068411288986
227,1,8,17,0.7752868267787688
227,2,7,27,0.8488887696507694
227,3,1,31,0.7420036550823814
227,3,2,3,0.7047254711864966
227,3,4,9,0.8083616121755964
227,3,8,18,0.7360747625342406
227,4,8,6,0.9158003425225936
227,5,3,10,0.9260040541166612
227,5,6,18,0.9684488120474264
227,5,7,12,0.9684431992150361
227,5,10,15,0.9059881030324826
227,5,11,12,0.9479838463531225
227,5,12,17,0.9457846851485627
227,6,3,9,0.9663704973546507
227,6,5,16,0.9613620485148412
227,6,7,11,0.9062480015348288
227,6,10,14,0.971287797759612
227,6,11,25,0.9498531160896059
227,6,12,1,0.9619999214203728
227,7,2,24,0.809444852852886
227,7,3,4,0.7198738753135627
227,7,5,26,0.7988654667637977
227,7,6,26,0.8805157268333019
227,7,10,10,0.8308813287809284
227,7,11,20,0.9174961530107766
227,7,12,11,0.7696306919582222
227,10,1,12,0.7084048670799241
227,10,3,10,0.8190191705060127
227,10,5,16,0.7953932950475762
227,10,6,1,0.9230443221717328
227,10,11,25,0.7016708244721488
227,10,12,31,0.9263874241290507
227,11,2,22,0.8815924482463826
227,11,3,16,0.7510041086216711
227,11,5,23,0.7839037229425996
227,11,6,24,0.8564245185367481
227,11,7,18,0.9237195380330826
227,11,10,8,0.7149551417883073
227,11,12,23,0.8077786607537648
227,12,3,9,0.9031161430997331
227,12,5,16,0.9183938187197905
227,12,6,1,0.953586137336028
227,12,7,11,0.8114312498161044
227,12,10,31,0.9263874241290507
227,12,11,25,0.8634011262335574
228,1,2,2,0.784056817565582
228,1,3,31,0.7065093461446045
228,1,4,8,0.8992825887049762
228,1,8,17,0.7362524251106082
228,2,7,27,0.8613260430585367
228,3,1,31,0.7065093461446045
228,3,4,9,0.7298257268666318
228,4,8,6,0.9136011911611668
228,5,3,10,0.9508481701538
228,5,6,18,0.9691587605749072
228,5,7,12,0.9659170853987051
228,5,10,15,0.9345300485810281
228,5,11,12,0.9480592451730349
228,5,12,2,0.9603740444492029
228,6,3,9,0.9634693293332006
228,6,5,30,0.955949776587093
228,6,7,12,0.9414150249006161
228,6,10,14,0.9693082983547405
228,6,11,25,0.9621444934159985
228,6,12,1,0.9617025854684191
228,7,2,24,0.799073533539223
228,7,5,25,0.7297668868578476
228,7,6,26,0.8577418094004847
228,7,10,10,0.7585193420090646
228,7,11,20,0.9179714844921744
228,7,12,25,0.739847743211688
228,10,1,12,0.709853474855708
228,10,3,10,0.7963572248774181
228,10,5,16,0.7715692170506584
228,10,6,2,0.9033942015736471
228,10,12,31,0.8791538431246121
228,11,2,22,0.7902472315894774
228,11,3,16,0.8355374655805903
228,11,5,23,0.8140527287126944
228,11,6,24,0.8906321690811339
228,11,7,18,0.9281833744300885
228,11,10,21,0.7088746731182896
228,11,12,23,0.8729207203456872
228,12,3,9,0.9079230396209512
228,12,5,16,0.9119384198231941
228,12,6,1,0.9630354604643143
228,12,7,12,0.836129550869888
228,12,10,31,0.8791538431246121
228,12,11,25,0.8643955540752741
229,1,2,2,0.7359186237411498
229,1,4,24,0.8859195386401226
229,2,7,27,0.8675877879098431
229,4,8,6,0.9142785980343355
229,5,3,10,0.9600715420743087
229,5,6,18,0.9683940586752529
229,5,7,12,0.9648260945928672
229,5,10,15,0.9448582456390558
229,5,11,12,0.9490352409652787
229,5,12,2,0.9720358197865059
229,6,1,12,0.7072676496079733
229,6,3,9,0.9595209104390803
229,6,5,30,0.9580736325214341
229,6,7,12,0.9623567823006577
229,6,10,14,0.9688462435709582
229,6,11,25,0.9681557699326275
229,6,12,1,0.9588678148767639
229,7,2,24,0.7443820153632562
229,7,5,25,0.7009600076816823
229,7,6,26,0.8449658396701775
229,7,11,20,0.9151016067442487
229,7,12,25,0.7711657946337858
229,10,3,10,0.7638610516026315
229,10,5,16,0.7712529526300148
229,10,6,2,0.8863368506857356
229,10,12,31,0.8271422627628867
229,11,2,22,0.7090266989865042
229,11,3,16,0.8995775931748222
229,11,5,23,0.8442666843275785
229,11,6,24,0.9215893845579706
229,11,7,18,0.9295690019842878
229,11,10,21,0.7561228384359034
229,11,12,23,0.9266645480606532
229,12,3,9,0.9115837195431242
229,12,5,31,0.8948879450198921
229,12,6,1,0.9672397184598313
229,12,7,12,0.8486087905297734
229,12,10,31,0.8271422627628867
229,12,11,25,0.8643232251550504
230,1,4,24,0.8882203742791216
230,1,5,2,0.7793581478311844
230,2,7,27,0.869526918098599
230,4,2,9,0.7844646591135307
230,4,8,6,0.9182710796328797
230,5,3,10,0.9628763387180017
230,5,6,18,0.96608348035296
230,5,7,12,0.9651433431223809
230,5,10,15,0.9467949190017129
230,5,11,12,0.9479998189585026
230,5,12,2,0.9725657323125668
230,6,1,12,0.7238538692220319
230,6,2,28,0.7461059891430808
230,6,3,9,0.9546443527534562
230,6,5,30,0.9582779525334363
230,6,7,12,0.9673478009846497
230,6,10,14,0.9688857046339007
230,6,11,25,0.9687375299525408
230,6,12,16,0.955549972126738
230,7,3,18,0.7344552898485519
230,7,6,26,0.8423328710441825
230,7,11,20,0.9116212378652472
230,7,12,25,0.8029344449620694
230,8,4,2,0.7163928749314618
230,10,3,10,0.7451174258309956
230,10,5,16,0.7270872555237378
230,10,6,2,0.8772049906396087
230,10,12,31,0.7958629170001117
230,11,3,16,0.9205522684256867
230,11,5,22,0.8699858162314177
230,11,6,24,0.9357384109651141
230,11,7,18,0.927728317743491
230,11,10,21,0.7969896168271478
230,11,12,23,0.9501786582079823
230,12,1,12,0.7071348264678012
230,12,3,9,0.9125905440531481
230,12,5,31,0.8987511772055095
230,12,6,1,0.96315425769853
230,12,7,12,0.8540205508278775
230,12,10,14,0.8080022060790022
230,12,11,25,0.8602965834206466
231,1,4,24,0.8737674643845788
231,1,5,2,0.8115232820573084
231,1,8,16,0.7168241939205731
231,2,7,27,0.8772713123056974
231,2,10,17,0.7031078951470123
231,4,2,9,0.8537067910103343
231,4,8,5,0.9271416677108161
231,5,1,13,0.7237989443535253
231,5,2,29,0.7117512728175557
231,5,3,10,0.9632283584164307
231,5,6,18,0.9639107826710368
231,5,7,12,0.9653391453723484
231,5,10,15,0.946925047080952
231,5,11,12,0.9358603925845985
231,5,12,2,0.9712224672660187
231,6,1,12,0.7039818365169428
231,6,2,28,0.7844930872735018
231,6,3,9,0.943217102308456
231,6,5,30,0.9552478858977796
231,6,7,12,0.968100929089285
231,6,10,14,0.9662023266185515
231,6,11,25,0.9684250116251624
231,6,12,16,0.9521675804359256
231,7,3,18,0.7646922733731129
231,7,6,25,0.8452195294523122
231,7,11,20,0.9070822339552346
231,7,12,25,0.8221779903489361
231,8,1,2,0.7181191150615692
231,8,4,2,0.791987497285454
231,10,3,10,0.7420676434610806
231,10,6,2,0.8780243898222984
231,10,12,31,0.7745852780337947
231,11,3,16,0.9241722064320861
231,11,5,22,0.8958300766127307
231,11,6,24,0.9373197056232021
231,11,7,18,0.9271472658681671
231,11,10,20,0.8490924671901691
231,11,12,23,0.9400214901601771
231,12,1,12,0.7001443642087907
231,12,3,9,0.9097563306930816
231,12,5,31,0.9056112884671631
231,12,6,1,0.9562699785905584
231,12,7,12,0.8629343138515143
231,12,10,15,0.8117880216330947
231,12,11,25,0.8538528197854169
232,1,2,2,0.7023950566984022
232,1,4,8,0.8238544888471124
232,1,5,3,0.7917540043557604
232,1,8,16,0.7069337411594295
232,2,7,27,0.904146960305182
232,2,10,17,0.7813738287604052
232,2,11,28,0.729804423885199
232,4,2,9,0.8927709574171478
232,4,8,5,0.941126345168304
232,5,1,13,0.7159151280646243
232,5,2,29,0.7513865945850359
232,5,3,10,0.9606122480912999
232,5,6,18,0.9623847515274312
232,5,7,12,0.9651298290199763
232,5,10,15,0.9477077706506636
232,5,11,26,0.926091346604754
232,5,12,2,0.9697309085435432
232,6,2,28,0.8031691319615766
232,6,3,9,0.9156455928749991
232,6,5,30,0.9476928208701249
232,6,7,12,0.9577314822313722
232,6,10,14,0.947841441755278
232,6,11,25,0.9626785413806819
232,6,12,16,0.9480402659172074
232,7,3,18,0.7419328717393348
232,7,6,25,0.8386642569084104
232,7,11,20,0.8847382577444644
232,7,12,25,0.7955076215981277
232,8,1,2,0.7363795736206085
232,8,4,3,0.8592251064768387
232,10,3,10,0.7547646584821154
232,10,5,31,0.7011813107480653
232,10,6,2,0.8826115389860877
232,10,12,31,0.7651558105339638
232,11,3,16,0.9220968013585821
232,11,5,22,0.9244013291675689
232,11,6,23,0.9422050201296285
232,11,7,18,0.9286035330642606
232,11,10,20,0.914251239318659
232,11,12,8,0.9177916683707428
232,12,3,9,0.9007927588969622
232,12,5,31,0.9154693658666543
232,12,6,1,0.9475283008750975
232,12,7,12,0.8770957138698863
232,12,10,30,0.8346874089334791
232,12,11,25,0.84119299782018
233,1,4,8,0.7526391513412326
233,1,5,3,0.7156045332427948
233,2,7,27,0.9367781315356577
233,2,10,17,0.8396760088119215
233,2,11,28,0.7802399669922786
233,2,12,4,0.7024213880310968
233,4,2,9,0.9007913953767035
233,4,8,5,0.9442439662625252
233,5,2,29,0.7778774935188256
233,5,3,10,0.953486073246544
233,5,6,18,0.9628299008187591
233,5,7,12,0.9656455487353216
233,5,10,15,0.9502897178777894
233,5,11,26,0.9038653480865688
233,5,12,2,0.971213653761432
233,6,2,29,0.7951500229049449
233,6,3,9,0.8571065555462651
233,6,5,30,0.9381510761897756
233,6,7,12,0.9243477580581432
233,6,10,14,0.8889713704370298
233,6,11,25,0.9587235649342477
233,6,12,16,0.9413514854133086
233,7,6,25,0.8102223271276479
233,7,10,22,0.7150804836991917
233,7,11,19,0.8471263592309496
233,7,12,25,0.7270510276563503
233,8,1,2,0.7506320669825342
233,8,2,15,0.7088174313224873
233,8,4,3,0.893561278522607
233,10,3,10,0.7888671095010102
233,10,5,31,0.7408245013897921
233,10,6,2,0.8888117863281257
233,10,7,13,0.7137336539442714
233,10,12,17,0.7994460417834381
233,11,3,16,0.9084137967276847
233,11,5,22,0.9355740690176036
233,11,6,23,0.9415224415581941
233,11,7,18,0.9437731245972361
233,11,10,20,0.9442471712281059
233,11,12,7,0.9234012353075026
233,12,3,9,0.8802307283190651
233,12,5,31,0.9320523262960416
233,12,6,1,0.9290605112443325
233,12,7,12,0.895570848032324
233,12,10,15,0.856148817158975
233,12,11,26,0.8396195959873222
234,2,6,20,0.7352095576034731
234,2,7,27,0.9404996041030383
234,2,10,17,0.8693510382614055
234,2,11,14,0.8158159039632368
234,2,12,4,0.7255629800028893
234,4,2,9,0.8959215242185888
234,4,8,5,0.9448987655241752
234,5,2,29,0.8148836263500387
234,5,3,10,0.9335535306710993
234,5,6,18,0.9670484544205875
234,5,7,12,0.9569209893072355
234,5,10,15,0.9414524862581428
234,5,11,13,0.9074171653383803
234,5,12,2,0.9624535988457171
234,6,2,29,0.7883413714277462
234,6,3,23,0.8750042168060378
234,6,5,30,0.9341176052334491
234,6,7,12,0.8531775125220195
234,6,10,28,0.8425665480442325
234,6,11,25,0.9575372726539025
234,6,12,30,0.957991286759332
234,7,6,25,0.7767033329909039
234,7,10,21,0.7845735435802723
234,7,11,19,0.8384621485484888
234,7,12,9,0.706669889576415
234,8,1,2,0.7559127020727364
234,8,2,15,0.7906768274498429
234,8,4,3,0.8963061172538125
234,10,3,11,0.8333236223759541
234,10,5,31,0.7704002922945147
234,10,6,2,0.8900849486895245
234,10,7,13,0.7801657853380971
234,10,11,14,0.7151877432556749
234,10,12,18,0.8563887832178543
234,11,3,15,0.9148463133666533
234,11,5,22,0.9270515435416633
234,11,6,23,0.9444666812826981
234,11,7,18,0.9561612638792371
234,11,10,20,0.9592045751267154
234,11,12,7,0.9398860963513863
234,12,2,29,0.7249779172600304
234,12,3,24,0.8882374366933163
234,12,5,31,0.9364723634274409
234,12,6,31,0.9006141159931957
234,12,7,12,0.877372674470982
234,12,10,29,0.8596818973355657
234,12,11,26,0.8720529156780634
235,2,6,19,0.7484563838155938
235,2,7,27,0.9178796933988416
235,2,10,17,0.8713737255195197
235,2,11,14,0.8413554630945116
235,2,12,18,0.7442383586933138
235,4,2,9,0.8860527430925341
235,4,8,5,0.9481727324293034
235,5,2,29,0.816759105280009
235,5,3,24,0.8898735739191114
235,5,6,18,0.9517057039250043
235,5,7,13,0.9136030464831273
235,5,10,30,0.8976659395031392
235,5,11,13,0.915103006437669
235,5,12,17,0.9607759590665564
235,6,2,29,0.7516387095394216
235,6,3,23,0.9290325603704245
235,6,5,30,0.9318553776618052
235,6,7,25,0.8709600680450004
235,6,10,28,0.853166032938257
235,6,11,25,0.958651628779807
235,6,12,30,0.9728985107701563
235,7,5,23,0.708709049763687
235,7,6,25,0.7510324953687186
235,7,10,21,0.8544544617025492
235,7,11,19,0.8416889438767965
235,7,12,9,0.7347943616328445
235,8,1,2,0.7625223996339313
235,8,2,16,0.8729479202996522
235,8,4,4,0.9004105800574431
235,10,3,11,0.8543648972438509
235,10,5,31,0.7708250379903712
235,10,6,19,0.8914419546192004
235,10,7,14,0.8179961949399955
235,10,11,14,0.781506532858639
235,10,12,18,0.9062450446213252
235,11,3,15,0.923795328875989
235,11,5,22,0.8673813298585354
235,11,6,23,0.9444915463141044
235,11,7,18,0.9604961118158409
235,11,10,20,0.9651142944094906
235,11,12,7,0.9446534092900979
235,12,2,30,0.7399770266166646
235,12,3,24,0.9381703912609736
235,12,5,31,0.9326817343798146
235,12,6,31,0.9020279735782543
235,12,7,13,0.8068977903656978
235,12,10,29,0.8624413595234395
235,12,11,26,0.9041601337118363
236,2,3,11,0.7207837271743048
236,2,6,19,0.7962754319918884
236,2,7,27,0.8547697264567927
236,2,10,17,0.8678685651411774
236,2,11,14,0.8668624868310644
236,2,12,18,0.7817568223788249
236,4,2,9,0.8628690184702912
236,4,5,9,0.7313810275239719
236,4,8,5,0.9482767294893387
236,5,2,30,0.7953990803819456
236,5,3,24,0.9302250615476776
236,5,6,1,0.9211192845000424
236,5,7,13,0.8323123772957943
236,5,10,30,0.9053301733550321
236,5,11,13,0.8618026493915291
236,5,12,17,0.9600322376470289
236,6,2,29,0.7035832011990422
236,6,3,23,0.9446190308234881
236,6,5,30,0.9309470373821718
236,6,7,25,0.9101085734467025
236,6,10,28,0.856625771156982
236,6,11,25,0.9585661630018101
236,6,12,30,0.9806997398072023
236,7,6,24,0.7541624112968384
236,7,10,21,0.8874974977965435
236,7,11,19,0.8459861035518641
236,7,12,8,0.7493193190261153
236,8,1,3,0.7945998169882361
236,8,2,16,0.9254580072629428
236,8,4,4,0.9156628258738635
236,8,5,1,0.723038907719471
236,8,7,1,0.7503608371652752
236,10,3,26,0.8424721241879227
236,10,5,31,0.7625618933730033
236,10,6,19,0.9039970162656956
236,10,7,14,0.8256678857222991
236,10,11,14,0.8237266062987103
236,10,12,18,0.9322583326901862
236,11,3,15,0.9235797069073831
236,11,5,22,0.7766150420072736
236,11,6,23,0.9393907030360035
236,11,7,18,0.9605665924833799
236,11,10,20,0.9649417304225371
236,11,12,7,0.9398653440499264
236,12,2,30,0.7312221366863433
236,12,3,24,0.9557276143031386
236,12,5,31,0.9354244360792469
236,12,6,31,0.9038406186786444
236,12,7,26,0.8189179463717825
236,12,10,29,0.8628360734638056
236,12,11,26,0.9295867342402717
237,2,3,11,0.7784544651531814
237,2,6,19,0.8419004347609759
237,2,7,14,0.880707376652568
237,2,10,17,0.8764571335279682
237,2,11,14,0.8974317237353001
237,2,12,3,0.8280939307765675
237,4,2,9,0.8274456692193701
237,4,5,9,0.8146252901818762
237,4,8,5,0.9357944406766252
237,5,2,30,0.7494737599747351
237,5,3,25,0.9424834434461479
237,5,6,1,0.9145527071992797
237,5,7,26,0.7733676660986122
237,5,10,30,0.9058033058041249
237,5,11,26,0.8594496292893113
237,5,12,17,0.9579873190753554
237,6,3,23,0.9453120786177758
237,6,5,30,0.9300794785186768
237,6,7,25,0.9277049977359552
237,6,10,28,0.8645154686725992
237,6,11,25,0.9578039035307734
237,6,12,30,0.9821720965012323
237,7,6,24,0.7472462111408221
237,7,10,21,0.8911901099122039
237,7,11,19,0.8433048509015245
237,7,12,8,0.7411583109162565
237,8,1,3,0.8365105046734052
237,8,2,16,0.9473214637267636
237,8,4,4,0.9231070469859832
237,8,5,1,0.7517221247589856
237,8,7,1,0.8403735037873625
237,8,10,4,0.7406360343569414
237,10,3,26,0.8778388894913505
237,10,5,31,0.75395887931628
237,10,6,19,0.8762597176450084
237,10,7,14,0.7678893444985097
237,10,11,14,0.7984551649346641
237,10,12,18,0.9409673658102019
237,11,3,15,0.9077197267226367
237,11,5,22,0.7129424401061032
237,11,6,23,0.926165520695394
237,11,7,18,0.9535478399060185
237,11,10,20,0.9572444929693961
237,11,12,7,0.9219806001782367
237,12,2,30,0.7048336580330589
237,12,3,24,0.9571704604973632
237,12,5,31,0.9405860069418469
237,12,6,31,0.9041033735822442
237,12,7,26,0.8838944171628805
237,12,10,29,0.8635579758507242
237,12,11,26,0.9414225366199185
238,2,3,11,0.8248900634490275
238,2,6,19,0.8195543310157944
238,2,7,14,0.9161101630458429
238,2,10,17,0.8915198626655467
238,2,11,14,0.9205746006061213
238,2,12,3,0.877242889851296
238,4,2,9,0.7883652636454238
238,4,5,9,0.8640066696879038
238,4,8,5,0.9087922508242097
238,5,2,30,0.7136337008863728
238,5,3,25,0.9432266447814163
238,5,6,17,0.9062597707809038
238,5,7,26,0.7941616442414089
238,5,10,30,0.9034846622431629
238,5,11,26,0.8591042742113282
238,5,12,17,0.9519969607892564
238,6,3,23,0.9446000144588893
238,6,5,30,0.9267172732435166
238,6,7,25,0.9388357253211099
238,6,10,28,0.8878945508579986
238,6,11,25,0.9557538236680833
238,6,12,30,0.9807395669909252
238,7,6,24,0.7253767706108213
238,7,10,21,0.873181018055311
238,7,11,19,0.8451808763807522
238,7,12,8,0.7088480402466059
238,8,1,3,0.8743426290174368
238,8,2,16,0.9486488528275484
238,8,4,4,0.9265154841473608
238,8,5,1,0.7617446848218475
238,8,7,1,0.8954261730996068
238,8,10,5,0.7785386771555374
238,10,3,26,0.9003929922866012
238,10,5,31,0.7440420275804014
238,10,6,2,0.8579404163964616
